Ensembl Gene Record	Common Gene Name	Read Count	Log Count
ENSG00000131437.15	KIF3A	623	6.434546518787453
ENSG00000131446.16	MGAT1	1906	7.552762084214147
ENSG00000131459.12	GFPT2	22	3.091042453358316
ENSG00000131462.7	TUBG1	2068	7.63433723562832
ENSG00000131467.10	PSME3	3125	8.047189562170502
ENSG00000131469.14	RPL27	14056	9.550804629866933
ENSG00000131470.14	PSMC3IP	383	5.948034989180646
ENSG00000131471.6	AOC3	144	4.969813299576001
ENSG00000131473.16	ACLY	6940	8.84505705350085
ENSG00000131475.6	VPS25	1350	7.2078598714324755
ENSG00000131480.8	AOC2	122	4.804021044733257
ENSG00000131495.8	NDUFA2	1967	7.584264818389059
ENSG00000131503.20	ANKHD1	528	6.269096283706261
ENSG00000131504.16	DIAPH1	8735	9.075093222568157
ENSG00000131507.10	NDFIP1	2038	7.61972421378267
ENSG00000131508.15	UBE2D2	4000	8.294049640102028
ENSG00000131558.14	EXOC4	671	6.508769136971682
ENSG00000131584.18	ACAP3	721	6.580639137284949
ENSG00000131591.17	C1orf159	436	6.077642243349034
ENSG00000131620.17	ANO1	49	3.8918202981106265
ENSG00000131626.18	PPFIA1	2293	7.737616282857904
ENSG00000131650.13	KREMEN2	63	4.143134726391533
ENSG00000131652.13	THOC6	779	6.658011045870748
ENSG00000131653.12	TRAF7	1290	7.162397497355718
ENSG00000131669.9	NINJ1	296	5.69035945432406
ENSG00000131697.17	NPHP4	416	6.030685260261263
ENSG00000131711.14	MAP1B	929	6.834108738813838
ENSG00000131724.10	IL13RA1	1881	7.53955882930103
ENSG00000131725.13	WDR44	226	5.420534999272286
ENSG00000131730.15	CKMT2	129	4.859812404361672
ENSG00000131732.11	ZCCHC9	383	5.948034989180646
ENSG00000131746.12	TNS4	4	1.3862943611198906
ENSG00000131747.14	TOP2A	14085	9.552865680310473
ENSG00000131748.15	STARD3	2468	7.811163385025279
ENSG00000131759.17	RARA	259	5.556828061699537
ENSG00000131773.13	KHDRBS3	649	6.47543271670409
ENSG00000131778.18	CHD1L	661	6.493753839851686
ENSG00000131779.10	PEX11B	279	5.631211781821365
ENSG00000131781.12	FMO5	41	3.713572066704308
ENSG00000131788.15	PIAS3	1020	6.927557906278317
ENSG00000131791.7	PRKAB2	500	6.214608098422191
ENSG00000131797.12	CLUHP3	243	5.493061443340548
ENSG00000131828.13	PDHA1	2352	7.763021309018518
ENSG00000131831.17	RAI2	449	6.1070228877422545
ENSG00000131844.15	MCCC2	2084	7.642044402873258
ENSG00000131845.14	ZNF304	171	5.14166355650266
ENSG00000131848.9	ZSCAN5A	46	3.828641396489095
ENSG00000131849.11	ZNF132	39	3.6635616461296463
ENSG00000131871.14	SELENOS	320	5.768320995793772
ENSG00000131873.6	CHSY1	396	5.981414211254481
ENSG00000131876.16	SNRPA1	843	6.736966958001855
ENSG00000131899.10	LLGL1	444	6.095824562432225
ENSG00000131931.8	THAP1	211	5.351858133476067
ENSG00000131941.7	RHPN2	1322	7.186901020411631
ENSG00000131943.17	C19orf12	1005	6.912742820493176
ENSG00000131944.9	FAAP24	68	4.219507705176107
ENSG00000131966.13	ACTR10	845	6.739336627357174
ENSG00000131969.14	ABHD12B	3	1.0986122886681098
ENSG00000131979.18	GCH1	520	6.253828811575473
ENSG00000131981.15	LGALS3	4443	8.399085102935908
ENSG00000132000.12	PODNL1	22	3.091042453358316
ENSG00000132002.7	DNAJB1	5898	8.682368589375221
ENSG00000132003.9	ZSWIM4	827	6.717804695023691
ENSG00000132004.12	FBXW9	954	6.860663671448287
ENSG00000132005.8	RFX1	512	6.238324625039508
ENSG00000132010.15	ZNF20	54	3.9889840465642745
ENSG00000132016.11	C19orf57	96	4.564348191467836
ENSG00000132017.10	DCAF15	1512	7.321188556739478
ENSG00000132024.17	CC2D1A	2466	7.81035268372429
ENSG00000132026.13	RTBDN	2	0.6931471805599453
ENSG00000132031.12	MATN3	6	1.791759469228055
ENSG00000132109.9	TRIM21	107	4.672828834461906
ENSG00000132122.11	SPATA6	124	4.820281565605037
ENSG00000132128.16	LRRC41	171	5.14166355650266
ENSG00000132141.13	CCT6B	25	3.2188758248682006
ENSG00000132153.14	DHX30	1826	7.509883061154913
ENSG00000132155.11	RAF1	1900	7.549609165154532
ENSG00000132170.20	PPARG	31	3.4339872044851463
ENSG00000132182.11	NUP210	2216	7.703459047867175
ENSG00000132196.14	HSD17B7	439	6.0844994130751715
ENSG00000132199.19	ENOSF1	1389	7.236339342754344
ENSG00000132205.10	EMILIN2	146	4.983606621708336
ENSG00000132254.12	ARFIP2	1064	6.96979066990159
ENSG00000132256.18	TRIM5	419	6.037870919922137
ENSG00000132259.12	CNGA4	5	1.6094379124341003
ENSG00000132274.15	TRIM22	67	4.204692619390966
ENSG00000132275.10	RRP8	287	5.659482215759621
ENSG00000132286.11	TIMM10B	413	6.023447592961033
ENSG00000132294.14	EFR3A	2010	7.605890001053122
ENSG00000132300.18	PTCD3	1415	7.254884810077338
ENSG00000132305.20	IMMT	1876	7.53689712956617
ENSG00000132313.14	MRPL35	1018	6.925595197110468
ENSG00000132321.16	IQCA1	1	0.0
ENSG00000132323.8	ILKAP	469	6.150602768446279
ENSG00000132326.11	PER2	344	5.840641657373398
ENSG00000132329.10	RAMP1	26	3.258096538021482
ENSG00000132330.16	SCLY	221	5.3981627015177525
ENSG00000132334.16	PTPRE	82	4.406719247264253
ENSG00000132341.11	RAN	7881	8.97221007835365
ENSG00000132356.11	PRKAA1	1469	7.292337176173877
ENSG00000132357.13	CARD6	168	5.123963979403259
ENSG00000132359.14	RAP1GAP2	316	5.755742213586912
ENSG00000132361.16	CLUH	1928	7.564238475170491
ENSG00000132376.19	INPP5K	312	5.7430031878094825
ENSG00000132382.14	MYBBP1A	1176	7.069874128458572
ENSG00000132383.11	RPA1	1419	7.257707677160043
ENSG00000132386.10	SERPINF1	114	4.736198448394496
ENSG00000132388.12	UBE2G1	598	6.393590753950631
ENSG00000132394.10	EEFSEC	265	5.579729825986222
ENSG00000132405.18	TBC1D14	1429	7.264730177929867
ENSG00000132406.11	TMEM128	312	5.7430031878094825
ENSG00000132423.11	COQ3	137	4.919980925828125
ENSG00000132424.15	PNISR	1754	7.469654172932128
ENSG00000132429.9	POPDC3	2	0.6931471805599453
ENSG00000132432.13	SEC61G	1711	7.444833273892193
ENSG00000132434.9	LANCL2	301	5.707110264748875
ENSG00000132436.11	FIGNL1	484	6.182084906716632
ENSG00000132437.17	DDC	5	1.6094379124341003
ENSG00000132463.13	GRSF1	1403	7.246368080102461
ENSG00000132466.18	ANKRD17	1422	7.259819610363186
ENSG00000132467.3	UTP3	490	6.194405391104672
ENSG00000132470.13	ITGB4	5429	8.599510233905452
ENSG00000132471.11	WBP2	2925	7.981049759665957
ENSG00000132475.10	H3F3B	8272	9.02063159674821
ENSG00000132478.9	UNK	606	6.406879986069314
ENSG00000132481.6	TRIM47	1113	7.014814351275545
ENSG00000132485.13	ZRANB2	2351	7.762596048540069
ENSG00000132507.17	EIF5A	13970	9.544667452251007
ENSG00000132510.10	KDM6B	817	6.705639094860003
ENSG00000132517.15	SLC52A1	17	2.833213344056216
ENSG00000132522.15	GPS2	319	5.765191102784844
ENSG00000132530.16	XAF1	287	5.659482215759621
ENSG00000132535.19	DLG4	53	3.970291913552122
ENSG00000132541.10	RIDA	484	6.182084906716632
ENSG00000132549.18	VPS13B	706	6.559615237493242
ENSG00000132554.19	RGS22	8	2.0794415416798357
ENSG00000132561.13	MATN2	313	5.746203190540153
ENSG00000132563.15	REEP2	172	5.147494476813453
ENSG00000132570.14	PCBD2	419	6.037870919922137
ENSG00000132581.9	SDF2	297	5.6937321388027
ENSG00000132589.15	FLOT2	811	6.698268054115413
ENSG00000132591.11	ERAL1	440	6.0867747269123065
ENSG00000132600.16	PRMT7	237	5.4680601411351315
ENSG00000132603.14	NIP7	292	5.676753802268282
ENSG00000132604.10	TERF2	434	6.073044534100405
ENSG00000132612.15	VPS4A	359	5.883322388488279
ENSG00000132613.14	MTSS1L	874	6.773080375655535
ENSG00000132622.10	HSPA12B	6	1.791759469228055
ENSG00000132623.15	ANKEF1	351	5.860786223465865
ENSG00000132635.16	PCED1A	763	6.637258031284457
ENSG00000132639.12	SNAP25	26	3.258096538021482
ENSG00000132640.14	BTBD3	455	6.12029741895095
ENSG00000132646.10	PCNA	1781	7.484930283289661
ENSG00000132661.3	NXT1	157	5.056245805348308
ENSG00000132664.11	POLR3F	132	4.882801922586371
ENSG00000132669.13	RIN2	294	5.683579767338681
ENSG00000132670.20	PTPRA	1080	6.984716320118266
ENSG00000132676.15	DAP3	1568	7.357556200910353
ENSG00000132677.12	RHBG	3	1.0986122886681098
ENSG00000132680.10	KHDC4	1812	7.502186486602924
ENSG00000132688.10	NES	187	5.231108616854587
ENSG00000132694.18	ARHGEF11	694	6.542471960506805
ENSG00000132698.14	RAB25	767	6.642486801367256
ENSG00000132716.18	DCAF8	1062	6.967909201801884
ENSG00000132718.8	SYT11	109	4.6913478822291435
ENSG00000132740.8	IGHMBP2	502	6.218600119691729
ENSG00000132746.14	ALDH3B2	524	6.261491684321042
ENSG00000132749.10	TESMIN	251	5.5254529391317835
ENSG00000132763.14	MMACHC	583	6.368187186350492
ENSG00000132768.13	DPH2	491	6.19644412779452
ENSG00000132773.11	TOE1	282	5.641907070938114
ENSG00000132780.16	NASP	4541	8.420902531097951
ENSG00000132781.17	MUTYH	368	5.908082938168931
ENSG00000132792.18	CTNNBL1	812	6.699500340161678
ENSG00000132793.11	LPIN3	411	6.018593214496234
ENSG00000132801.6	ZSWIM3	47	3.8501476017100584
ENSG00000132819.16	RBM38	1454	7.282073658093465
ENSG00000132821.11	VSTM2L	9	2.1972245773362196
ENSG00000132823.10	OSER1	496	6.206575926724928
ENSG00000132824.13	SERINC3	1799	7.4949862339505335
ENSG00000132825.6	PPP1R3D	124	4.820281565605037
ENSG00000132837.14	DMGDH	11	2.3978952727983707
ENSG00000132840.9	BHMT2	1	0.0
ENSG00000132842.13	AP3B1	1048	6.954638864880987
ENSG00000132846.5	ZBED3	539	6.289715570908998
ENSG00000132849.20	PATJ	1258	7.1372784372603855
ENSG00000132854.18	KANK4	21	3.044522437723423
ENSG00000132879.13	FBXO44	593	6.385194398997726
ENSG00000132881.11	CPLANE2	38	3.6375861597263857
ENSG00000132906.17	CASP9	265	5.579729825986222
ENSG00000132912.12	DCTN4	1221	7.107425474110705
ENSG00000132915.10	PDE6A	11	2.3978952727983707
ENSG00000132950.18	ZMYM5	173	5.153291594497779
ENSG00000132952.11	USPL1	125	4.8283137373023015
ENSG00000132953.16	XPO4	476	6.16541785423142
ENSG00000132963.7	POMP	1076	6.98100574072173
ENSG00000132964.11	CDK8	180	5.19295685089021
ENSG00000132965.9	ALOX5AP	42	3.7376696182833684
ENSG00000132967.9	HMGB1P5	36	3.58351893845611
ENSG00000132970.12	WASF3	93	4.532599493153256
ENSG00000133019.11	CHRM3	172	5.147494476813453
ENSG00000133026.12	MYH10	2114	7.656337166430183
ENSG00000133027.17	PEMT	182	5.204006687076795
ENSG00000133028.11	SCO1	562	6.331501849893691
ENSG00000133030.20	MPRIP	1395	7.240649694255466
ENSG00000133048.12	CHI3L1	575	6.354370040797351
ENSG00000133056.13	PIK3C2B	828	6.71901315438526
ENSG00000133059.16	DSTYK	480	6.173786103901937
ENSG00000133065.10	SLC41A1	533	6.278521424165844
ENSG00000133067.17	LGR6	6	1.791759469228055
ENSG00000133069.16	TMCC2	22	3.091042453358316
ENSG00000133101.9	CCNA1	115	4.74493212836325
ENSG00000133103.16	COG6	284	5.648974238161206
ENSG00000133104.13	SPART	523	6.259581464064923
ENSG00000133106.14	EPSTI1	45	3.8066624897703196
ENSG00000133111.3	RFXAP	86	4.454347296253507
ENSG00000133112.16	TPT1	22580	10.024819837703653
ENSG00000133114.17	GPALPP1	334	5.811140992976701
ENSG00000133119.12	RFC3	500	6.214608098422191
ENSG00000133121.20	STARD13	48	3.871201010907891
ENSG00000133131.14	MORC4	532	6.2766434893416445
ENSG00000133134.11	BEX2	533	6.278521424165844
ENSG00000133138.19	TBC1D8B	81	4.394449154672439
ENSG00000133142.17	TCEAL4	1841	7.518064181233078
ENSG00000133169.5	BEX1	4	1.3862943611198906
ENSG00000133193.12	FAM104A	576	6.3561076606958915
ENSG00000133195.11	SLC39A11	451	6.111467339502679
ENSG00000133216.16	EPHB2	1200	7.090076835776092
ENSG00000133226.16	SRRM1	2891	7.969357742016346
ENSG00000133243.8	BTBD2	896	6.79794041297493
ENSG00000133246.11	PRAM1	24	3.1780538303479458
ENSG00000133247.13	KMT5C	167	5.117993812416755
ENSG00000133250.13	ZNF414	367	5.905361848054571
ENSG00000133256.12	PDE6B	420	6.040254711277414
ENSG00000133265.10	HSPBP1	365	5.8998973535824915
ENSG00000133275.15	CSNK1G2	930	6.835184586147301
ENSG00000133302.12	SLF1	202	5.308267697401205
ENSG00000133313.14	CNDP2	2037	7.619233416226805
ENSG00000133315.10	MACROD1	525	6.263398262591624
ENSG00000133316.15	WDR74	1344	7.203405521083095
ENSG00000133318.13	RTN3	3369	8.122371243406553
ENSG00000133321.10	RARRES3	74	4.30406509320417
ENSG00000133328.3	HRASLS2	4	1.3862943611198906
ENSG00000133392.17	MYH11	2	0.6931471805599453
ENSG00000133393.12	FOPNL	440	6.0867747269123065
ENSG00000133398.3	MED10	1093	6.996681488176539
ENSG00000133401.15	PDZD2	1112	7.013915474810528
ENSG00000133422.12	MORC2	643	6.466144724237619
ENSG00000133424.20	LARGE1	92	4.5217885770490405
ENSG00000133433.10	GSTT2B	28	3.332204510175204
ENSG00000133460.19	SLC2A11	118	4.770684624465665
ENSG00000133466.13	C1QTNF6	201	5.303304908059076
ENSG00000133519.12	ZDHHC8P1	85	4.442651256490317
ENSG00000133561.15	GIMAP6	13	2.5649493574615367
ENSG00000133574.9	GIMAP4	18	2.8903717578961645
ENSG00000133597.10	ADCK2	141	4.948759890378168
ENSG00000133606.10	MKRN1	1043	6.949856455000773
ENSG00000133612.18	AGAP3	655	6.484635235635252
ENSG00000133619.17	KRBA1	93	4.532599493153256
ENSG00000133624.13	ZNF767P	192	5.2574953720277815
ENSG00000133627.17	ACTR3B	115	4.74493212836325
ENSG00000133639.4	BTG1	600	6.396929655216146
ENSG00000133640.19	LRRIQ1	60	4.0943445622221
ENSG00000133641.17	C12orf29	248	5.5134287461649825
ENSG00000133657.15	ATP13A3	1996	7.59890045687141
ENSG00000133661.15	SFTPD	18	2.8903717578961645
ENSG00000133665.12	DYDC2	48	3.871201010907891
ENSG00000133678.13	TMEM254	315	5.752572638825633
ENSG00000133687.15	TMTC1	2403	7.784473235736469
ENSG00000133703.11	KRAS	1409	7.25063551189868
ENSG00000133704.9	IPO8	1199	7.089243155027514
ENSG00000133706.17	LARS	2833	7.949091499830517
ENSG00000133710.15	SPINK5	21	3.044522437723423
ENSG00000133731.9	IMPA1	600	6.396929655216146
ENSG00000133739.15	LRRCC1	141	4.948759890378168
ENSG00000133740.10	E2F5	431	6.066108090103747
ENSG00000133773.11	CCDC59	611	6.415096959171596
ENSG00000133789.14	SWAP70	1005	6.912742820493176
ENSG00000133794.17	ARNTL	137	4.919980925828125
ENSG00000133805.15	AMPD3	91	4.51085950651685
ENSG00000133812.15	SBF2	979	6.88653164253051
ENSG00000133816.15	MICAL2	2138	7.6676260915849905
ENSG00000133818.13	RRAS2	832	6.723832440821209
ENSG00000133835.15	HSD17B4	1719	7.449498005382849
ENSG00000133858.15	ZFC3H1	1176	7.069874128458572
ENSG00000133863.8	TEX15	58	4.060443010546419
ENSG00000133872.13	SARAF	4702	8.455743229100015
ENSG00000133874.1	RNF122	169	5.1298987149230735
ENSG00000133884.9	DPF2	974	6.881411303642535
ENSG00000133895.14	MEN1	994	6.901737206656574
ENSG00000133935.6	ERG28	946	6.852242569051878
ENSG00000133943.20	DGLUCY	1098	7.001245622069476
ENSG00000133958.13	UNC79	30	3.4011973816621555
ENSG00000133961.20	NUMB	1219	7.105786129481271
ENSG00000133962.7	CATSPERB	34	3.5263605246161616
ENSG00000133983.14	COX16	831	6.7226297948554485
ENSG00000133985.2	TTC9	312	5.7430031878094825
ENSG00000133997.11	MED6	703	6.555356891810665
ENSG00000134001.12	EIF2S1	2449	7.803435056952168
ENSG00000134013.15	LOXL2	214	5.365976015021851
ENSG00000134014.16	ELP3	999	6.906754778648554
ENSG00000134030.13	CTIF	156	5.049856007249537
ENSG00000134046.11	MBD2	515	6.244166900663736
ENSG00000134049.5	IER3IP1	381	5.942799375126701
ENSG00000134056.11	MRPS36	613	6.418364935936212
ENSG00000134057.14	CCNB1	6512	8.781401907682376
ENSG00000134058.11	CDK7	513	6.240275845170769
ENSG00000134061.5	CD180	15	2.70805020110221
ENSG00000134070.4	IRAK2	13	2.5649493574615367
ENSG00000134072.10	CAMK1	157	5.056245805348308
ENSG00000134086.7	VHL	1475	7.29641326877392
ENSG00000134107.4	BHLHE40	1218	7.1049654482698426
ENSG00000134108.12	ARL8B	1405	7.247792581767846
ENSG00000134109.10	EDEM1	1111	7.01301578963963
ENSG00000134121.9	CHL1	64	4.1588830833596715
ENSG00000134138.19	MEIS2	223	5.407171771460119
ENSG00000134146.11	DPH6	270	5.598421958998375
ENSG00000134152.10	KATNBL1	469	6.150602768446279
ENSG00000134153.9	EMC7	871	6.769641976852503
ENSG00000134186.11	PRPF38B	1957	7.579167967396076
ENSG00000134198.9	TSPAN2	31	3.4339872044851463
ENSG00000134202.10	GSTM3	243	5.493061443340548
ENSG00000134215.15	VAV3	58	4.060443010546419
ENSG00000134222.16	PSRC1	584	6.369900982828227
ENSG00000134242.15	PTPN22	16	2.772588722239781
ENSG00000134243.11	SORT1	5570	8.62515033292133
ENSG00000134245.17	WNT2B	34	3.5263605246161616
ENSG00000134247.9	PTGFRN	1126	7.026426808699636
ENSG00000134248.13	LAMTOR5	1489	7.305860032684009
ENSG00000134250.19	NOTCH2	2358	7.765569081097317
ENSG00000134253.9	TRIM45	138	4.927253685157205
ENSG00000134255.13	CEPT1	722	6.582025138892826
ENSG00000134256.12	CD101	21	3.044522437723423
ENSG00000134258.16	VTCN1	686	6.530877627725885
ENSG00000134262.12	AP4B1	255	5.541263545158426
ENSG00000134265.12	NAPG	772	6.648984550024776
ENSG00000134278.15	SPIRE1	447	6.102558594613569
ENSG00000134283.17	PPHLN1	913	6.816735880594968
ENSG00000134285.10	FKBP11	379	5.937536205082426
ENSG00000134287.9	ARF3	6256	8.741296282225147
ENSG00000134291.11	TMEM106C	1762	7.474204806496124
ENSG00000134294.13	SLC38A2	4063	8.309676895987726
ENSG00000134297.6	PLEKHA8P1	42	3.7376696182833684
ENSG00000134308.13	YWHAQ	6456	8.772765209949785
ENSG00000134313.15	KIDINS220	1917	7.558516743045645
ENSG00000134317.17	GRHL1	267	5.58724865840025
ENSG00000134318.13	ROCK2	840	6.733401891837359
ENSG00000134321.11	RSAD2	38	3.6375861597263857
ENSG00000134323.11	MYCN	19	2.9444389791664403
ENSG00000134324.11	LPIN1	1377	7.227662498728654
ENSG00000134326.11	CMPK2	81	4.394449154672439
ENSG00000134330.18	IAH1	135	4.90527477843843
ENSG00000134333.13	LDHA	12286	9.416215681723873
ENSG00000134339.8	SAA2	16	2.772588722239781
ENSG00000134352.19	IL6ST	1205	7.094234845924755
ENSG00000134369.15	NAV1	709	6.5638555265321274
ENSG00000134371.12	CDC73	985	6.892641641172089
ENSG00000134375.10	TIMM17A	1962	7.581719640125308
ENSG00000134398.14	ERN2	5	1.6094379124341003
ENSG00000134419.15	RPS15A	4278	8.361240889642351
ENSG00000134440.11	NARS	2809	7.940583827104244
ENSG00000134444.14	RELCH	506	6.226536669287466
ENSG00000134452.19	FBH1	506	6.226536669287466
ENSG00000134453.15	RBM17	1159	7.055312843339752
ENSG00000134461.15	ANKRD16	70	4.248495242049359
ENSG00000134463.14	ECHDC3	48	3.871201010907891
ENSG00000134470.20	IL15RA	53	3.970291913552122
ENSG00000134480.14	CCNH	633	6.450470422144176
ENSG00000134490.13	TMEM241	79	4.3694478524670215
ENSG00000134504.13	KCTD1	321	5.771441123130016
ENSG00000134508.12	CABLES1	98	4.584967478670572
ENSG00000134516.16	DOCK2	47	3.8501476017100584
ENSG00000134531.9	EMP1	2469	7.81156848934518
ENSG00000134532.16	SOX5	8	2.0794415416798357
ENSG00000134539.16	KLRD1	1	0.0
ENSG00000134548.10	SPX	27	3.295836866004329
ENSG00000134569.9	LRP4	2	0.6931471805599453
ENSG00000134574.11	DDB2	201	5.303304908059076
ENSG00000134575.9	ACP2	376	5.929589143389895
ENSG00000134590.13	RTL8C	1256	7.135687347028144
ENSG00000134597.15	RBMX2	321	5.771441123130016
ENSG00000134602.15	STK26	923	6.827629234502852
ENSG00000134627.11	PIWIL4	8	2.0794415416798357
ENSG00000134644.15	PUM1	2516	7.830425617820331
ENSG00000134668.12	SPOCD1	12	2.4849066497880004
ENSG00000134684.10	YARS	2916	7.977968093128549
ENSG00000134686.18	PHC2	732	6.595780513961311
ENSG00000134690.10	CDCA8	996	6.903747257584598
ENSG00000134697.12	GNL2	1788	7.488852955733459
ENSG00000134698.10	AGO4	723	6.583409222158765
ENSG00000134709.10	HOOK1	1485	7.3031700512368
ENSG00000134716.10	CYP2J2	50	3.912023005428146
ENSG00000134717.17	BTF3L4	1576	7.362645270417825
ENSG00000134744.13	TUT4	617	6.424869023905388
ENSG00000134748.12	PRPF38A	1320	7.1853870155804165
ENSG00000134755.15	DSC2	318	5.762051382780177
ENSG00000134757.4	DSG3	1	0.0
ENSG00000134758.13	RNF138	426	6.054439346269371
ENSG00000134759.13	ELP2	551	6.311734809152915
ENSG00000134762.16	DSC3	8	2.0794415416798357
ENSG00000134769.21	DTNA	7	1.9459101490553132
ENSG00000134775.15	FHOD3	45	3.8066624897703196
ENSG00000134779.14	TPGS2	632	6.448889394146858
ENSG00000134780.9	DAGLA	125	4.8283137373023015
ENSG00000134802.17	SLC43A3	978	6.885509670034818
ENSG00000134809.8	TIMM10	878	6.777646593635117
ENSG00000134815.18	DHX34	264	5.575949103146316
ENSG00000134824.13	FADS2	3021	8.013343181386672
ENSG00000134825.15	TMEM258	1110	7.01211529430638
ENSG00000134830.5	C5AR2	3	1.0986122886681098
ENSG00000134851.12	TMEM165	701	6.55250788703459
ENSG00000134852.14	CLOCK	631	6.447305862541213
ENSG00000134853.11	PDGFRA	7	1.9459101490553132
ENSG00000134864.10	GGACT	36	3.58351893845611
ENSG00000134871.18	COL4A2	11188	9.32259705432185
ENSG00000134874.17	DZIP1	349	5.855071922202427
ENSG00000134882.15	UBAC2	995	6.902742737158593
ENSG00000134884.14	ARGLU1	6129	8.720786883485731
ENSG00000134897.13	BIVM	181	5.198497031265826
ENSG00000134899.19	ERCC5	83	4.418840607796598
ENSG00000134900.11	TPP2	762	6.635946555686647
ENSG00000134901.12	KDELC1	81	4.394449154672439
ENSG00000134905.16	CARS2	1148	7.045776576879511
ENSG00000134909.18	ARHGAP32	222	5.402677381872279
ENSG00000134910.13	STT3A	1804	7.4977617006225685
ENSG00000134954.14	ETS1	382	5.945420608606575
ENSG00000134955.11	SLC37A2	46	3.828641396489095
ENSG00000134970.13	TMED7	1262	7.140453043101158
ENSG00000134982.16	APC	528	6.269096283706261
ENSG00000134986.13	NREP	515	6.244166900663736
ENSG00000134987.11	WDR36	825	6.715383386334681
ENSG00000134996.11	OSTF1	841	6.734591659972948
ENSG00000135002.11	RFK	815	6.703188113240863
ENSG00000135018.13	UBQLN1	3133	8.049746290952191
ENSG00000135040.15	NAA35	687	6.532334292222349
ENSG00000135046.13	ANXA1	3839	8.252967195000798
ENSG00000135047.14	CTSL	1389	7.236339342754344
ENSG00000135048.13	CEMIP2	592	6.3835066348840055
ENSG00000135049.15	AGTPBP1	626	6.439350371100098
ENSG00000135052.16	GOLM1	1796	7.493317248862145
ENSG00000135063.19	FAM189A2	35	3.5553480614894135
ENSG00000135069.13	PSAT1	2161	7.6783263565068856
ENSG00000135070.14	ISCA1	975	6.882437470997847
ENSG00000135074.15	ADAM19	28	3.332204510175204
ENSG00000135077.8	HAVCR2	27	3.295836866004329
ENSG00000135083.15	CCNJL	150	5.0106352940962555
ENSG00000135090.13	TAOK3	216	5.375278407684165
ENSG00000135093.12	USP30	288	5.662960480135946
ENSG00000135094.10	SDS	1	0.0
ENSG00000135097.6	MSI1	303	5.713732805509369
ENSG00000135108.14	FBXO21	1006	6.913737350659685
ENSG00000135111.15	TBX3	1382	7.231287004327616
ENSG00000135114.12	OASL	15	2.70805020110221
ENSG00000135116.9	HRK	207	5.332718793265369
ENSG00000135119.14	RNFT2	363	5.8944028342648505
ENSG00000135124.14	P2RX4	344	5.840641657373398
ENSG00000135127.11	BICDL1	362	5.8916442118257715
ENSG00000135144.7	DTX1	13	2.5649493574615367
ENSG00000135148.11	TRAFD1	837	6.729824070489475
ENSG00000135164.18	DMTF1	1145	7.0431599159883405
ENSG00000135185.11	TMEM243	199	5.293304824724492
ENSG00000135205.14	CCDC146	132	4.882801922586371
ENSG00000135211.5	TMEM60	237	5.4680601411351315
ENSG00000135218.18	CD36	67	4.204692619390966
ENSG00000135241.16	PNPLA8	540	6.29156913955832
ENSG00000135245.9	HILPDA	118	4.770684624465665
ENSG00000135249.7	RINT1	353	5.8664680569332965
ENSG00000135250.16	SRPK2	1108	7.010311867307229
ENSG00000135253.13	KCP	21	3.044522437723423
ENSG00000135269.17	TES	1170	7.064759027791802
ENSG00000135272.10	MDFIC	25	3.2188758248682006
ENSG00000135297.15	MTO1	290	5.66988092298052
ENSG00000135299.16	ANKRD6	454	6.118097198041348
ENSG00000135314.12	KHDC1	3	1.0986122886681098
ENSG00000135315.11	CEP162	61	4.110873864173311
ENSG00000135316.17	SYNCRIP	2903	7.97349996402463
ENSG00000135317.12	SNX14	620	6.429719478039138
ENSG00000135318.11	NT5E	36	3.58351893845611
ENSG00000135324.5	MRAP2	12	2.4849066497880004
ENSG00000135333.13	EPHA7	51	3.9318256327243257
ENSG00000135334.8	AKIRIN2	295	5.68697535633982
ENSG00000135336.14	ORC3	269	5.594711379601839
ENSG00000135338.13	LCA5	65	4.174387269895637
ENSG00000135341.17	MAP3K7	421	6.042632833682381
ENSG00000135362.13	PRR5L	205	5.3230099791384085
ENSG00000135363.11	LMO2	126	4.836281906951478
ENSG00000135365.15	PHF21A	440	6.0867747269123065
ENSG00000135372.8	NAT10	1574	7.3613754289773485
ENSG00000135373.12	EHF	6018	8.70251025718999
ENSG00000135378.3	PRRG4	658	6.489204931325317
ENSG00000135387.20	CAPRIN1	5501	8.612685172875459
ENSG00000135390.18	ATP5MC2	3316	8.106514516255185
ENSG00000135392.16	DNAJC14	980	6.887552571664617
ENSG00000135404.11	CD63	8040	8.992184362173012
ENSG00000135407.10	AVIL	48	3.871201010907891
ENSG00000135414.9	GDF11	494	6.202535517187923
ENSG00000135423.12	GLS2	50	3.912023005428146
ENSG00000135424.16	ITGA7	313	5.746203190540153
ENSG00000135436.8	FAM186B	11	2.3978952727983707
ENSG00000135437.9	RDH5	75	4.31748811353631
ENSG00000135439.11	AGAP2	4	1.3862943611198906
ENSG00000135441.7	BLOC1S1	748	6.617402977974478
ENSG00000135446.16	CDK4	3189	8.067462667010057
ENSG00000135447.16	PPP1R1A	5	1.6094379124341003
ENSG00000135451.12	TROAP	1936	7.568379267836522
ENSG00000135452.9	TSPAN31	509	6.2324480165505225
ENSG00000135454.13	B4GALNT1	44	3.784189633918261
ENSG00000135457.9	TFCP2	640	6.461468176353717
ENSG00000135469.13	COQ10A	148	4.997212273764115
ENSG00000135472.8	FAIM2	9	2.1972245773362196
ENSG00000135473.14	PAN2	1064	6.96979066990159
